article id,fp ratio,fp count,support,title,original keywords
fpsyg.2016.00986,0.0035211267605633804,2,568,What Facial Appearance Reveals Over Time: When Perceived Expressions in Neutral Faces Reveal Stable Emotion Dispositions,face perception;emotional expression;person perception;aging;appearance
fpsyg.2016.00780,0.0035211267605633804,2,568,Deficits in the Mimicry of Facial Expressions in Parkinson's Disease,facial mimicry;Parkinson's disease;facial expression;emotion;facial masking;facial bradykinesia;hypomimia;rhythm
fpsyg.2016.00833,0.0035087719298245615,2,570,Aversive Learning and Trait Aggression Influence Retaliatory Behavior,fear-conditioning;learning;social;aversive;retaliation;aggression;anti-social;interaction
fpsyg.2013.00356,0.0035026269702276708,2,571,"Contour integration and aging: the effects of element spacing, orientation alignment and stimulus duration",aging;contour integration;orientation;collinearity;perceptual grouping;distracters;suppression
fpsyg.2015.01953,0.0035026269702276708,2,571,Beyond Gender Stereotypes in Language Comprehension: Self Sex-Role Descriptions Affect the Brain s Potentials Associated with Agreement Processing,electrophysiology of language comprehension;individual differences;social perception of gender;P600;Nref;gender stereotypes;anaphor processing
fpsyg.2011.00153,0.0035026269702276708,2,571,"The Influence of Concentrative Meditation Training on the Development of Attention Networks during Early Adolescence
",meditation;development;attention;conflict monitoring;conflict adaptation
fpsyg.2016.00960,0.0034965034965034965,2,572,Infant Social Development across the Transition from Crawling to Walking,social development;language;motor development;walking;joint attention
fpsyg.2015.00468,0.0034965034965034965,2,572,Myopic decisions under negative emotions correlate with altered time perception,emotion;inter-temporal choice;time perception;response inhibition;myopic behavior
fpsyg.2011.00266,0.0034965034965034965,2,572,"Conceptualizing Emotions Along the Dimensions of Valence, Arousal, and Communicative Frequency Implications for Social-Cognitive Tests and Training Tools",emotion;negativity bias;arousal;valence;communicative frequency
fpsyg.2014.00669,0.003484320557491289,2,574,Not all distractor tags are created equal: using a search asymmetry to dissociate the inter-trial effects caused by different forms of distractors,attention;pop-out;search asymmetry;distractor effects;trial history;inter-trial effects
fpsyg.2012.00399,0.003484320557491289,2,574,Happily Distracted: Mood and a Benefit of Attention Dysregulation in Older Adults,aging;positive affect;mood;attention regulation;distraction;inhibition
fpsyg.2013.00312,0.003484320557491289,2,574,Grasp posture modulates attentional prioritization of space near the hands,visual attention;visual processing near hands;power grasp;precision grasp;hand posture;embodied cognition
fpsyg.2015.01470,0.003472222222222222,2,576,The conjunction of non-consciously perceived object identity and spatial position can be retained during a visual short-term memory task,non-conscious;durability;priming;conscious experience;perception;working memory
fpsyg.2013.00735,0.003472222222222222,2,576,Acoustic cues for the recognition of self-voice and other-voice,self recognition;voice recognition;speech perception;fundamental frequency;formant
fpsyg.2014.01147,0.003472222222222222,2,576,Learning and processing of nonverbal symbolic information in bilinguals and monolinguals,bilingualism;learning;nonlinguistic processing;priming;competition resolution;inhibition;auditory word identification;vocabulary
fpsyg.2015.01665,0.0034602076124567475,2,578,Mirror neuron system based therapy for aphasia rehabilitation,mirror neuron system (MNS);action observation treatment (AOT);aphasia;stroke;therapy;rehabilitation;fMRI
fpsyg.2015.01801,0.0034542314335060447,2,579,Syllable Structure Universals and Native Language Interference in Second Language Perception and Production: Positional Asymmetry and Perceptual Links to Accentedness,native language neural commitment;phonetic learning;speech perception;speech production;accentedness;syllable structure;allophonic variations
fpsyg.2013.00033,0.0034482758620689655,2,580,Importance of the Inverted Control in Measuring Holistic Face Processing with the Composite Effect and Part-Whole Effect,face perception;inversion effects;holistic processing;composite task;part-whole task;culture differences;attention;global-local
fpsyg.2013.00823,0.003430531732418525,2,583,Space and time bisection in schizophrenia,common coding;schizophrenia;time;space;bisection tasks
fpsyg.2012.00047,0.003418803418803419,2,585,Affective Monitoring: A Generic Mechanism for Affect Elicitation,affect;emotion;consciousness
fpsyg.2015.00241,0.003418803418803419,2,585,Delayed disengagement of attention from snakes in children with autism,autism;snake fear;attention;cognitive impairment;biological adaptation
fpsyg.2016.00396,0.0034129692832764505,2,586,Guessing versus Choosing an Upcoming Task,task switching;cognitive control;prediction;prediction error;predictive coding
fpsyg.2015.00886,0.0034129692832764505,2,586,Relations between affective music and speech: evidence from dynamics of affective piano performance and speech production,dynamics;emotion;piano performance;speech production;fingerings;articulatory constraints
fpsyg.2012.00278,0.003401360544217687,2,588,Parallel Distractor Rejection as a Binding Mechanism in Search,attention;feature binding;inhibition;visual search;conjunction search
fpsyg.2012.00050,0.003401360544217687,2,588,The Role of Risk Aversion in Non-Conscious Decision Making,decision making;consciousness;risk aversion;post-decision wagering;confidence
fpsyg.2013.00919,0.003401360544217687,2,588,Tracking the allocation of attention using human pupillary oscillations,pupil;oscillations;frequency tagging;attention;SSVEP;attentional blink;PFT;tracking
fpsyg.2012.00367,0.0033444816053511705,2,598,In Support of a Distinction between Voluntary and Stimulus-Driven Control: A Review of the Literature on Proportion Congruent Effects,cognitive control;proportion congruent;Stroop;flanker;voluntary control;stimulus-driven control
fpsyg.2016.00920,0.0033277870216306157,2,601,A Heavy Heart: The Association between Weight and Emotional Words,weight perception;emotional words;embodied cognition;conceptual metaphor theory;abstract concepts
fpsyg.2014.00571,0.0033222591362126247,2,602,Reappraising suppression: subjective and physiological correlates of experiential suppression in healthy adults,emotion regulation;experiential suppression;skin conductance response;heart rate;time course
fpsyg.2015.02011,0.0032733224222585926,2,611,Asymmetric Switch Costs in Numeral Naming and Number Word Reading: Implications for Models of Bilingual Language Production,bilingualism;speech production;lexical decision;language switching;language comprehension;controlled processing
fpsyg.2015.01165,0.0032733224222585926,2,611,Developmental changes in analytic and holistic processes in face perception,holistic;configural;featural;similarity;face inversion;children;perceptual matching;serial;parallel
fpsyg.2013.00906,0.003257328990228013,2,614,Changes in breathing while listening to read speech: the effect of reader and speech mode,breathing;respiration;speech production;speech perception;adaptation;loudness;speech rate
fpsyg.2013.00584,0.0032310177705977385,2,619,Understanding less than nothing: children's neural response to negative numbers shifts across age and accuracy,integers;negative numbers;fMRI;development;distance effect
fpsyg.2015.00152,0.0019230769230769232,1,520,How absent negativity relates to affect and motivation: an integrative relief model,relief;avoidance;motivation;reward;appraisal
fpsyg.2013.00772,0.0019230769230769232,1,520,Witnessing hateful people in pain modulates brain activity in regions associated with physical pain and reward,empathy;observation of pain;social group membership;fMRI;pain matrix
fpsyg.2015.00391,0.0019193857965451055,1,521,Decision making in healthy participants on the Iowa Gambling Task: new insights from an operant approach,decision making;Iowa Gambling Task;operant psychology;sensitivity to reward and punishment;learning rate
fpsyg.2011.00090,0.001893939393939394,1,528,"Metaphors are Embodied, and so are Their Literal Counterparts",embodied cognition;orientational metaphors;language comprehension;action-related language;positive valence;negative valence
fpsyg.2016.00681,0.001876172607879925,1,533,Deployment of Attention on Handshakes,visual organization;attention;social relationship;attentional unit;social cognition
fpsyg.2011.00032,0.001876172607879925,1,533,Neural Mechanisms of Anaphoric Reference Revealed by fMRI,language;pronoun;syntax;semantics;memory;unification;MUC;fMRI
fpsyg.2014.00449,0.001876172607879925,1,533,Memory impairment is not sufficient for choice blindness to occur,choice blindness;memory impairment;forgetting;confidence;decision making
fpsyg.2012.00580,0.001869158878504673,1,535,How Each Prosodic Boundary Cue Matters: Evidence from German Infants,infants;language acquisition;speech perception;prosodic bootstrapping;prosodic boundary cues;cue weighting;intonation phrase boundary;headturn preference procedure
fpsyg.2014.00764,0.00186219739292365,1,537,False memory for idiomatic expressions in younger and older adults: evidence for indirect activation of figurative meanings,idioms;figurative language;memory;false memory;aging
fpsyg.2016.00013,0.0018587360594795538,1,538,Social Daydreaming and Adjustment: An Experience-Sampling Study of Socio-Emotional Adaptation During a Life Transition,daydreaming;mind wandering;socio-emotional adaptation;social cognition;social emotion;emotional inertia;loneliness;experience-sampling
